id,name,address,phone,website,therapy_types,insurance_accepted,diagnoses_treated,age_groups
d96b3fc9-c8c9-48ed-86d6-7e3da7a67ac4,Autism Spectrum Therapies,"515 E Fairview Ave Building K, San Gabriel, CA 91776",866-727-8274,https://autismtherapies.com/locations/losangeles?utm_source=gmb&utm_medium=local&utm_campaign=azusa,"['ABA therapy', 'Speech therapy', 'Occupational therapy']","Private Pay, Private Insurance","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder"", ""Global Development Delay""]","[""0-5"", ""6-12"", ""13-18""]"
aba831f1-de14-43c9-88d2-6cb44319c234,Autism Spectrum Therapies,"212 E Foothill Boulvevard Azusa, CA 91702",866-727-8274,https://autismtherapies.com/locations/losangeles?utm_source=gmb&utm_medium=local&utm_campaign=azusa,"['ABA therapy', 'Speech therapy', 'Occupational therapy']",Private Pay,"[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder"", ""Global Development Delay""]","[""0-5"", ""6-12"", ""13-18""]"
02842125-c262-4cc9-8085-35a5eb62e202,B.I.G. Solutions Behavioral Inspired Growth,"11335 Magnolia Blvd., Suite 2C North Hollywood, CA 91601",818-824-5420,https://behavioralinspiredgrowth.com/,['ABA therapy'],"Private Insurance, Medi-Cal","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
b7cb994b-6484-41f6-9aa9-cf8a06c8b700,"Banaitis, Inc. Dba Limitless Minds Aka Building Bridges","{""zip"": ""90025"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""11022 Santa Monica Blvd #120""}",310-658-0390,https://www.bblmaba.com/,['ABA therapy'],"Regional Center, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""All Ages""]"
a190df1d-1374-4a64-9c1a-871abd3073bb,Behavior and Education Inc.,"3491 Elm Ave, Long Beach,, CA 90807",833-223-8326,https://baetherapy.com/,['ABA therapy'],"Private Insurance: Aetna, Anthem, Anthem Blue Cross, Anthem Medi-Cal, BlueCross Blue Shield (out of state plans), Beacon/Value Options, Blue Shield of California, CalOptima Medi-Cal, Care 1st Medi-Cal, Cigna, ComPsych, HealthNet, Holman Group, Inland Empire Health Plan (IEHP), Kaiser (case by case, not contracted), LA Care Medi-Cal, Magellan, Manage Health Network (MHN), Molina Medi-Cal, Optum, Oscar Health, Sierra Health / Health Plan Nevada, Texas Medicaid, United Behavior Health, United Healthcare","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
0de822b2-f842-49c7-927c-a937aa66dfa8,Behavior and Education Inc.,"3491 Elm Ave, Long Beach, CA 90807",833-223-8326,https://baetherapy.com/,['ABA therapy'],"Private Insurance: Aetna, Anthem, Anthem Blue Cross, Anthem Medi-Cal, BlueCross Blue Shield (out of state plans), Beacon/Value Options, Blue Shield of California, CalOptima Medi-Cal, Care 1st Medi-Cal, Cigna, ComPsych, HealthNet, Holman Group, Inland Empire Health Plan (IEHP), Kaiser (case by case, not contracted), LA Care Medi-Cal, Magellan, Manage Health Network (MHN), Molina Medi-Cal, Optum, Oscar Health, Sierra Health / Health Plan Nevada, Texas Medicaid, United Behavior Health, United Healthcare","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
c434c3c9-5031-4e2b-9e29-39e5fbebf818,"Behavior And Education, Inc.","{""zip"": ""91403"", ""city"": ""Sherman Oaks"", ""state"": ""CA"", ""street"": ""15335 Morrison St Suite #117""}",310-406-1500,http://www.baetherapy.com/,['ABA therapy'],"Private Insurance: Aetna, Anthem, Anthem Blue Cross, Anthem Medi-Cal, BlueCross Blue Shield (out of state plans), Beacon/Value Options, Blue Shield of California, CalOptima Medi-Cal, Care 1st Medi-Cal, Cigna, ComPsych, HealthNet, Holman Group, Inland Empire Health Plan (IEHP), Kaiser (case by case, not contracted), LA Care Medi-Cal, Magellan, Manage Health Network (MHN), Molina Medi-Cal, Optum, Oscar Health, Sierra Health / Health Plan Nevada, Texas Medicaid, United Behavior Health, United Healthcare","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
5a64214e-675a-4234-a638-c03cb739a6a6,Behavior Education Services Team,"{""zip"": ""91344"", ""city"": ""Granada Hills"", ""state"": ""CA"", ""street"": ""17037 Chatsworth St # 102""}",818-576-0464,http://b-est.org/,"['ABA therapy', 'Parent training']",Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD"", ""Other""]","[""0-5"", ""6-12"", ""13-18""]"
470b006a-bdfc-482c-903e-3391712a5709,Behavior Frontiers,"18726 S Western Ave Gardena, CA 90248-3813",888-922-2843,https://www.behaviorfrontiers.com/,['ABA therapy'],"Medicaid, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
73ebc002-b699-47e1-8903-ef370e8cb225,Behavior Frontiers,126 W Olive Ave Monrovia CA 91016-3410,626-239-3060,https://www.behaviorfrontiers.com/,['ABA therapy'],"{MHN,Optum,Magellan,Beacon,Molina,Medi-Cal}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
ef280be0-4b7b-451b-9448-3268c0271a10,Behavior Frontiers,18726 S Western Ave Gardena CA 90248-3813,888-922-2843,https://www.behaviorfrontiers.com/,['ABA therapy'],"{MHN,Optum,Magellan,Beacon,Molina,Medi-Cal}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
db805ecb-d557-4fb0-a6b4-e74a0ea810e6,"Behavior Frontiers Services, Inc.","{""zip"": ""93550"", ""city"": ""Palmdale"", ""state"": ""CA"", ""street"": ""310 W Palmdale Blvd Ste G""}",310-856-0800,https://www.behaviorfrontiers.com/palmdale-california/,['ABA therapy'],"{MHN,Optum,Magellan,Beacon,Molina,Medi-Cal}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
695208f8-4b85-42bd-bd31-33f28a66c76b,Behavior Guidance Group,"{""zip"": ""90066"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""13101 Washington Blvd""}",310-853-8025,http://www.behaviorguidance.com/contact-us/,['ABA therapy'],"{Aetna, Anthem Blue Cross, Care 1st, LA Care, Kaiser}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
9a2f1e0d-cb44-4351-876e-9b07885c68a1,Behavior One Autism Solutions,"{""zip"": ""91101"", ""city"": ""Pasadena"", ""state"": ""CA"", ""street"": ""155 N Lake Ave 8th floor""}",877-338-7736,https://www.beonebehavior.com/,"['ABA therapy', 'Social Skills', 'Parent training']","{Aetna, Anthem Blue Cross, Blue Shield of California, Magellan, Cigna/Evernorth, Kaiser, United/Optum, CalOptima, LA Care, Inland Empire Health Plan, Anthem LA Care, Medi-Cal}","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
963ea140-74bc-4504-88e8-c760276fff6c,Behavior Trend,"15315 Magnolia Blvd Suite 426, Sherman Oaks, CA 91403",818-369-4440,https://behaviortrend.com/,"['ABA therapy', 'Parent Training', 'Social Skills']","Medi-Cal, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
fac3b524-1d58-466b-a912-f61b0377d651,"Behavioral Autism Therapies, Llc","{""zip"": ""91766"", ""city"": ""Pomona"", ""state"": ""CA"", ""street"": ""21 Rancho Camino Dr #105""}",909-483-5000,https://www.behavioralautismtherapies.com/,"['ABA therapy', 'Parent training', 'Social skills']","{Aetna,""Blue Cross Blue Shield"",Beacon,""Blue Cross"",""Blue Shield""}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18"", ""19+""]"
6ec96222-5263-4712-8537-3cb2c8b62ac1,"Behavioral Health Works, Inc.","{""zip"": ""92805"", ""city"": ""Anaheim"", ""state"": ""CA"", ""street"": ""1301 E Orangewood Ave""}",800-249-1266,http://www.bhwcares.com/,"['ABA therapy', 'Parent Training', 'Social Skills', 'Speech therapy']","{Medi-Cal, Private Insurance}","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
c2238da3-2cbe-4ec0-9c35-d34c40222b72,"Behavioral Learning Center, Inc.","{""zip"": ""93551"", ""city"": ""Palmdale"", ""state"": ""CA"", ""street"": ""41769 11th St W Suite A""}",661-254-7086,http://www.blcca.com/,"['ABA therapy', 'Parent Training', 'Social Skills']",{Cigna},"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
19cb9001-5c8b-4f30-b609-8452af89ea5d,Behavioral Learning Network,"{""zip"": ""91436"", ""city"": ""Encino"", ""state"": ""CA"", ""street"": ""16030 Ventura Blvd #300""}",310-933-4499,https://www.blnautism.com/locations/southern-california/,['ABA therapy'],"Medi-Cal, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18"", ""19+""]"
cf2a0734-2a1f-4819-bf7c-fb9682f7a756,Behavioral Learning Network,"16030 Ventura Blvd Suite 300 Encino, CA",310-933-4499,https://www.blnautism.com/locations/southern-california/,['ABA therapy'],"Medi-Cal, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18"", ""19+""]"
30edd794-8054-4687-90c2-7afbb4547d85,Beyond Words Speech & Language Services,"190 Park Ave, Long Beach, CA 90803",562-439-6244,https://www.beyondwordsservices.com/,['Speech therapy'],"Private Insurance: Cigna Healthcare, Blue Shield of California, Harbor Regional Center","[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""0-5"", ""6-12"", ""13-18""]"
70f84afe-035a-477d-8ecf-72730bd63176,Beyond Words Speech & Language Services,"190 Park Ave, Long Beach,, CA 90803",562-439-6244,https://www.beyondwordsservices.com/,['Speech therapy'],"Private Insurance: Cigna Healthcare, Blue Shield of California, Harbor Regional Center","[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""0-5"", ""6-12"", ""13-18""]"
a704a570-7698-4a0b-9fe7-32bdbbc25a2e,Bloom Pediatrics,"3110 Pennsylvania Ave, Santa Monica, CA 90404",310-494-6889,https://www.bloompediatrics.com/,['Occupational therapy'],Private Pay,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
bf06f5b7-f746-44ba-bdf7-9c6e03360e60,Blooming Voice Speech Therapy,"960 East Green Street, Suite L-2 Pasadena, CA, 91106",626-677-7939,https://www.bloomingvoice.com/,['Speech therapy'],"Regional Center, Private Pay","[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""0-5"", ""6-12"", ""13-18""]"
f852f7b5-a0e9-4834-a171-3a9cb744feba,Bright Beginnings Pediatric Services,"5657 Wilshire Blvd. Suite 280 Los Angeles,, CA 90036",323-525-0247,https://brightbeginningsla.com/,"['Speech therapy', 'Feeding therapy']","Private Insurance, Private Pay","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
5f98f4a2-a5ae-49cb-b5d4-22bdfde4fbeb,Brightview Behavioral Health Center,"{""zip"": ""91101"", ""city"": ""Pasadena"", ""state"": ""CA"", ""street"": ""35 N Lake Ave # 710""}","323-244-8300, 626-432-7270",http://www.brightviewbehavior.com/,['ABA therapy'],"Regional Center, Private Pay, Medicaid","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
a32b586d-9099-4261-85b1-cd5065ebba88,BrightView Behavioral Health Services,"225 S Lake Ave
 Pasadena CA 91101-3005",323-244-8300,https://www.brightviewbehavior.com/,['ABA therapy'],"Regional Center, Private Pay, Medicaid","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
42a21967-87ac-4c0e-b062-b2c777a2f08e,Building Blocks Therapy,"221 N San Dimas Ave Suite 219, San Dimas, CA 91773",909-519-8912,https://www.buildingblockstherapy4kids.com/,"['Occupational therapy', 'Physical therapy']",{Private Pay},"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
64fa4d71-57af-418d-8407-8e0112c6c5ef,Butterfly Effects,"{""zip"": ""91801"", ""city"": ""Alhambra"", ""state"": ""CA"", ""street"": ""41 N Garfield Ave #207""}",866-530-5601,http://www.abaeffects.com/,['ABA therapy'],"{Aetna, Blue Cross Blue Shield, Cigna, TRICARE, United Healthcare}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
c8d9323f-5679-420e-a343-22948938f007,California Behavioral Care,"{""zip"": ""90041"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""1722 1/2 Colorado Blvd""}",323-744-1314,http://www.californiabehavioralcare.com/,"['ABA therapy', 'Parent Training']","{Aetna, Blue Cross Blue Shield, Cigna, Molina Healthcare, Medi-Cal, MHN, Anthem, Beacon Health System, Health Net, East LA Regional Center, United Healthcare}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
96dae721-6d47-44d7-ae7c-310463ee6f27,California Behavioral Treatment Center,"{""zip"": ""90048"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""6404 Wilshire Blvd # 1020""}",818-574-1440,http://www.cbtcalifornia.com/,"['ABA therapy', 'Parent Training', 'Social Skills']",Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
a4fbce8f-020d-4437-80da-6eb2fc0b3c7a,"California Pediatric & Family Services, Inc.","{""zip"": ""91702"", ""city"": ""Azusa"", ""state"": ""CA"", ""street"": ""326 E Foothill Blvd""}",626-812-0055,http://www.cal-peds.com/,"['ABA therapy', 'Parent Training', 'Social Skills']",{Private Insurance},"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
042e548d-9ca3-4638-a661-179dc5af83f8,California Psychcare,"{""zip"": ""93551"", ""city"": ""Palmdale"", ""state"": ""CA"", ""street"": ""624 Commerce Ave STE E""}",888-320-1272,https://360behavioralhealth.com/city/palmdale/,"['ABA therapy', 'Parent Training', 'Social Skills']",{Medicaid},"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
832eb727-9765-46f6-9fdc-be9da9505071,Can Do Kids,"3844 Culver Center Suite B Culver City,, CA 90232",310-204-8999,https://www.candokidstherapy.com/,"['Occupational therapy', 'Physical therapy', 'Speech therapy']",Private Insurance,"[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18"", ""19+""]"
e4b4ccff-855f-460c-8894-abfb0670430a,Carrico Pediatric Therapy,"1301 West Arrow Highway, Suite 130 San Dimas, Ca 91773",909-222-2745,https://carricopediatrictherapy.com/,"['Occupational therapy', 'Physical therapy', 'Speech therapy']",Private Pay,"[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
c4951d77-dc12-4f55-baff-947bf53862e1,Castillo Behavior Services,"{""zip"": ""93551"", ""city"": ""Palmdale"", ""state"": ""CA"", ""street"": ""624 Commerce Ave STE E""}",818-294-2004,https://360behavioralhealth.com/city/palmdale/,['ABA therapy'],"LA Care, HealthNet, Anthem Commercial","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
fe6df3cd-0491-47d1-8580-ff923a1281da,Cayla Kurland Speech Pathology,"3685 Motor Ave Ste 120, Los Angeles, CA 90034",424-603-4055,https://www.ckspeech.com/,['Speech Therapy'],"Private Pay, Private Insurance","[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""0-5"", ""6-12"", ""13-18""]"
54a09117-7544-455b-985f-97e9856b0356,Cbc Education,"{""zip"": ""91776"", ""city"": ""San Gabriel"", ""state"": ""CA"", ""street"": ""222 E Las Tunas Dr""}",805-277-3392,https://cbceducation.net/,['ABA therapy'],"Private Pay, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
6f8cd205-5e67-42bf-8fcd-d9ac83f9e175,CBC Education Inc.,"3626 Santa Anita Ave #208 El Monte, CA 91731",626-444-4840,https://cbceducation.net/,['ABA therapy'],"Private Pay, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
e04f3d9e-05cc-4643-84d6-582f3921ec57,CBC Education Inc.,"222 E Las Tunas Dr, San Gabriel, CA 91776",626-320-1317,https://cbceducation.net/,['ABA therapy'],"Private Pay, Private Insurance","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
1c08d58c-2774-454f-bd87-645de3efde71,"Center For Applied Behavior Analysis, Llc","{""zip"": ""90064"", ""city"": ""Los Angeles"", ""state"": ""CA"", ""street"": ""11150 W Olympic Blvd # 1160""}",310-997-0571,http://www.centerforaba.com/,"['ABA therapy', 'Social skills']","Aetna, Anthem Blue Cross, Beacon, Blue Shield of CA, Cigna Behavioral Health, Kaiser, LA Care, Managed Health Network, Magellan","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""All Ages""]"
2286b6a0-f88c-4b30-ba59-7c6bdc738fdd,Center For Autism & Related Services,"5949 Lankershim Blvd, North Hollywood, CA 91601",323-850-7177,https://www.center4autism.com/,"['ABA therapy', 'Parent Training', 'Social Skills']",Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18"", ""19+""]"
76214df8-8d26-4b11-bddc-6b3f4ce2e8d0,Center for Autism and Related Disorders,"5959 CA-27 #125, Woodland Hills, CA 91367",818-960-0633,https://centerforautism.com/,['ABA therapy'],"Private Insurance, Private Pay","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""All Ages""]"
1c0b4249-ea16-4a3c-a530-cadf1938f43c,Center for Autism and Related Disorders,"1212 N San Dimas Canyon Rd, San Dimas A 91773",626-345-6455,https://centerforautism.com/locations/california/san-dimas-california/,"['ABA therapy', 'Parent Training', 'Social Skills']",Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""All Ages""]"
faeed680-b017-4530-9da8-e654b64d383c,Center For Autism and Related Disorders,"1201 S Victory Blvd
 Burbank CA 91502-2788",747-257-0301,https://centerforautism.com/,['ABA therapy'],"Aetna, Anthem Blue Cross, TRICARE, Blue Cross Blue Shield, Carelon, Cigna, Mercy Care, Optum, United Healthcare","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""All Ages""]"
16d1fede-e143-493e-b5d7-38813a4ca88c,Center For Autism and Related Disorders,"242 W Foothill Blvd. Monrovia, CA 91016",626-671-8866,https://centerforautism.com/,['ABA therapy'],"Aetna, Anthem Blue Cross, TRICARE, Blue Cross Blue Shield, Carelon, Cigna, Mercy Care, Optum, United Healthcare","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""All Ages""]"
e57af07c-3b56-4591-89ad-94d43846b3bf,Center For Autism and Related Disorders,"931 Buena Vista St
 Duarte CA 91010-1712",626-671-8866,https://centerforautism.com/,['ABA therapy'],"Aetna, Anthem Blue Cross, TRICARE, Blue Cross Blue Shield, Carelon, Cigna, Mercy Care, Optum, United Healthcare","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""All Ages""]"
c0a1037f-45c4-42ce-8cd5-985f30f1caa7,Center for Developing Kids,"2555 East Colorado Building Pasadena, CA 91107",626-564-2700,https://centerfordevelopingkids.com/,"['Occupational therapy', 'Physical therapy', 'Speech therapy']","Regional Center, Private Insurance","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""All Ages""]"
e502c603-c979-4f4d-ae47-04138fac9413,Center for Infant Tethered Oral Ties,"2318 Huntington Dr, San Marino, Ca 91108",626-940-4245,https://oralties.com/,['Occupational therapy'],"Regional Center, Private Pay","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5""]"
7b6b75fe-0d4b-4bac-a6f7-df094a74d940,Channel To Words Speech Therapy Inc,"2009 Whittier Blvd, Montebello, CA 90640",323-767-4849,https://channeltowords.com/,['Speech therapy'],Private Pay,"[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""0-5"", ""6-12"", ""13-18""]"
ecf3ca4a-e50c-43e4-b8a0-560caa0b6e3e,Channel To Words Speech Therapy Inc,"2009 Whittier Blvd, Montebello,, CA 90640",323-767-4849,https://channeltowords.com/,['Speech therapy'],Private Pay,"[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""0-5"", ""6-12"", ""13-18""]"
cf883259-eb45-4764-8f21-507a4757446f,Chatterbox Speech Therapy,"5181 Overland Ave Culver City, CA",310-963-0552,https://www.chatterboxca.com/,['Speech therapy'],"Private Insurance: Optum, Altamed, OmniCare, Kaiser Permanente, Blue Shield of California (PPO only), TRICARE, United Healthcare (PPO only), Greater Newport Physicians, MemorialCare Select, MemorialCare Medical Foundation","[""Speech and Language Disorder"", ""Autism Spectrum Disorder"", ""Global Development Delay""]","[""0-5"", ""6-12""]"
d1c2d64b-7c61-4202-b501-df0e90f0d51c,Child Counseling And Behavior Therapy Clinic The Speech Pathology Group,"{""zip"": ""91436"", ""city"": ""Encino"", ""state"": ""CA"", ""street"": ""15760 Ventura Blvd""}",818-788-2388,https://spgtherapy.com/,"['Speech therapy', 'Occupational therapy', 'Physical therapy']",Private Insurance,"[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""All Ages""]"
4d6c0f00-44e7-48cf-8a41-63fd8d4375d2,Child Success Center,"2023 S Westgate Ave, Los Angeles, CA 90025",310-899-9597,https://childsuccesscenter.com/,"['Occupational therapy', 'Speech therapy', 'Feeding therapy', 'Behavioral therapy', 'Educational therapy']",Private Pay,"[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
6d872509-e327-4d22-9688-2b7f9a9d33d5,Children’s Developmental Milestones,"21241 Ventura Blvd. Suite 187 Woodland Hills, CA 91364",818-203-5063,https://www.cdmtherapy.com/,"['ABA therapy', 'Adaptive Skills', 'School Support']",Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
945b3fb5-6c6f-4772-a8fe-8de68b463222,Children's Learning Connection,"25201 Paseo De Alicia #110, Laguna Hills,, CA 92653",949-793-7375,https://www.childrenslearningconnection.com/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Speech therapy', 'Telehealth']","Medi-Cal, Private Insurance, Private Pay","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
14f8a8b7-0a13-46c9-9cf2-8fb13541af0b,Children's Learning Connection,"3111 N Tustin St #100, Orange,, CA 92865",714-835-5587,https://www.childrenslearningconnection.com/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Speech therapy', 'Telehealth']","Medi-Cal, Private Insurance, Private Pay","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
eea0e505-0498-46bc-ae37-aba26167fce8,Children's Learning Connection,"5312 Bolsa Ave #105, Huntington Beach,, CA 92649",714-965-2324,https://www.childrenslearningconnection.com/,"['ABA therapy', 'Occupational therapy', 'Physical therapy', 'Speech therapy', 'Telehealth']","Medi-Cal, Private Insurance, Private Pay","[""Autism Spectrum Disorder"", ""ADHD"", ""Speech and Language Disorder"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
0b6928e0-10ed-4802-9d5e-be329ae59899,Cielo Behavior Services,"1600 Potrero Grande Dr # 7, Rosemead, CA 91770",951-624-7630,https://www.cielobehavior.com,['Behavior therapy'],Private Insurance,"[""Autism Spectrum Disorder"", ""ADHD"", ""Sensory Processing Disorder""]","[""0-5"", ""6-12"", ""13-18""]"
336bb54b-f4cf-4b39-a15b-cefa7cf6a204,Community Autism Services,"8939 S Sepulveda Blvd # 324, Los Angeles,, CA 90045",310-483-7241,https://thesteppingstonesgroup.com/california-autism-services/west-los-angeles/,['ABA therapy'],"Medicaid, Aetna, CalOptima Health, CA Care Health Plan, Blue Shield of California, Health Net, Magellan Health, Carelon Behavioral Health, Anthem Blue Cross, Beacon Health Options, CenCal Health, United Behavioral Health, Partnership Healthplan of California, TRICARE, Evernorth, Molina HealthCare","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5""]"
99cd0d5f-38e6-41cc-9a83-53bccd3d1914,"Comprehensive Educational Services, Inc. Dba (Aces)","{""zip"": ""90807"", ""city"": ""Long Beach"", ""state"": ""CA"", ""street"": ""4300 Long Beach Blvd Suite 100""}",949-833-2237,https://www.acesaba.com/location-long-beach/,['ABA therapy'],"{Aetna,""Blue Cross Blue Shield"",Beacon,""Blue Cross"",""Blue Shield""}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
f890eee1-0100-4636-a566-4b064ae37a91,Connecting Dot by Dot Inc.,1521 E. Cameron Ave. Suite 250 West Covina CA 91790,626-231-0502,https://connectingdotbydot.com/,['ABA therapy'],"{'Medi-Cal', 'Private Insurance'}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
547cfcd5-a193-4c26-83c9-a0e170cc9e6a,"Connecting Dot By Dot, Inc.","{""zip"": ""91790"", ""city"": ""West Covina"", ""state"": ""CA"", ""street"": ""1521 W Cameron Ave suite 250""}",818-458-5836,http://www.connectingdotbydot.com/,['ABA therapy'],"{MHN,Aetna,Magellan,Cigna,""Health Net"",""Blue Cross"",Molina,Humana,Medi-Cal,Anthem}","[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
517ee923-a1aa-41ad-b9b6-792d8a266a45,Cortica,21515 Hawthorne Blvd Torrance CA 90503-6501,424-571-2618,https://www.corticacare.com/locations/ca/glendale,['ABA therapy'],Private Insurance,"[""Autism Spectrum Disorder"", ""Global Development Delay"", ""ADHD""]","[""0-5"", ""6-12"", ""13-18""]"
